ids,cpl1,cpl2,cpl3,cpl4,cpl5,cpl6,cpl7,cpl8
290,8.55647,10.7908,10.0736,1.03924e-08,4.15195,0.000176799,0.0013513,0.0855908
291,8.17209,10.085,10.4275,1.02559e-08,4.75678,0.0112783,0.00055711,0.0570777
292,8.60192,10.8416,9.64684,1.04009e-08,4.17513,0.000805059,0.00280344,0.083208
293,8.27833,10.3282,9.8458,1.03675e-08,4.19374,0.00615337,0.000471841,0.0755089
294,8.18928,10.0811,10.3266,1.02205e-08,4.93795,0.0114869,0.00110393,0.0490657
295,8.39941,10.5882,8.22279,1.04583e-08,4.04916,0.000777708,0.000819763,0.117813
296,8.55673,10.7099,10.0828,1.04554e-08,4.24647,0.00415478,0.0018944,0.053516
297,8.1377,10.0172,10.8138,1.0427e-08,5.00921,0.00973756,0.00180288,0.0854976
298,8.42506,10.612,9.67707,1.03896e-08,3.87769,0.00465209,0.00192884,0.0755137
299,8.44528,10.5474,9.75941,1.0322e-08,4.26169,0.0053416,0.000820629,0.0675899
300,8.20612,10.1483,10.7193,1.04381e-08,4.78274,0.00902207,0.00155035,0.0798955
301,8.28931,10.3386,9.91898,1.05173e-08,4.16991,0.00857693,0.000390539,0.0816244
302,8.5184,10.6629,9.57553,1.03975e-08,4.34629,0.00255557,0.00152791,0.0844647
303,8.194,10.1174,10.6418,1.03523e-08,4.8032,0.00997313,0.0011967,0.0687216
304,8.24757,10.338,9.74108,1.0191e-08,4.18623,0.00288018,0.00164143,0.119613
305,8.56,10.7818,9.88893,1.05681e-08,4.16794,0.00120408,0.00409588,0.0602948
306,8.48,10.5911,9.60595,1.03796e-08,4.46715,0.00371146,0.00172684,0.0794873
307,8.37869,10.3661,10.1238,1.02356e-08,4.74918,0.00762241,0.000755382,0.0536416
308,8.18083,10.1862,10.2431,1.08005e-08,4.35114,0.00766928,0.00106636,0.0576794
309,8.19803,10.1002,10.458,1.02135e-08,4.80485,0.0120151,0.000841557,0.0519217
310,8.46227,10.5358,9.50733,1.03598e-08,4.58778,0.00430168,0.00154672,0.0818985
311,8.19098,10.0879,10.4821,1.02106e-08,4.81811,0.0123737,0.000821124,0.0515009
312,8.26153,10.3004,9.85159,1.0366e-08,4.21122,0.00631946,0.00038078,0.0745931
313,8.20823,10.2871,9.80714,1.02062e-08,4.06704,0.00409571,0.000280155,0.110452
314,8.49144,10.783,9.39745,1.05434e-08,3.42203,0.00353021,0.00116127,0.0749076
315,8.16377,10.1535,10.2419,1.08102e-08,4.36423,0.00805255,0.000522935,0.0636773
316,8.55272,10.7621,9.89505,1.05705e-08,4.18919,0.00184856,0.00397187,0.0606258
317,8.16328,10.0508,11.2725,1.04336e-08,4.94533,0.0108493,0.00171227,0.0714918
318,8.23622,10.2647,10.2421,1.07513e-08,4.31994,0.00725664,0.000752923,0.0651752
319,8.49688,10.662,9.89731,1.04864e-08,4.28766,0.00180755,0.00338025,0.0621361
320,8.55411,10.8012,9.89137,1.04919e-08,3.78492,0.0027716,0.00155283,0.0619429
321,8.41002,10.5069,9.4708,1.04586e-08,4.44933,0.0033571,0.00249019,0.104639
322,8.48536,10.5868,10.1933,1.05484e-08,4.28534,0.0067594,0.00196,0.0692331
323,8.26125,10.3373,9.90175,1.03237e-08,4.04765,0.00666963,0.00127193,0.0784216
324,8.57093,10.7839,9.1455,1.04289e-08,4.12378,0.00157231,0.00283841,0.0882317
325,8.6574,10.9287,9.75591,1.03701e-08,4.02122,0.00149986,0.00198111,0.0857616
326,8.22473,10.2363,10.2891,1.07406e-08,4.34933,0.00797245,0.000923214,0.0681436
327,8.25369,10.1597,10.5634,1.02128e-08,5.01215,0.00920978,0.000830789,0.0455814
328,8.36803,10.4697,8.8328,1.03826e-08,4.30969,0.0035465,0.000957115,0.100726
329,8.3338,10.3384,9.50993,1.06809e-08,4.37276,0.0115436,0.00109776,0.082776
330,8.45091,10.6026,9.54492,1.04665e-08,4.15696,0.00357608,8.08762e-05,0.0978815
331,8.43197,10.6231,10.4807,1.06527e-08,3.77492,0.00582245,0.00181641,0.0650558
332,8.2964,10.2771,9.52359,1.06874e-08,4.43412,0.0116639,0.000639163,0.0828849
333,8.44045,10.6483,8.05341,1.05078e-08,4.01501,0.000433981,0.000706809,0.105581
334,8.66836,10.9446,9.72281,1.03815e-08,4.01298,0.00142157,0.00195969,0.0827061
335,8.30051,10.2782,9.50756,1.07155e-08,4.43892,0.0120066,0.00031701,0.0825033
336,8.23692,10.1593,10.5299,1.0313e-08,4.89905,0.00890992,0.000849303,0.049681
337,8.24271,10.1955,8.87221,1.04381e-08,4.93183,0.00385122,0.000331438,0.160179
338,8.20794,10.1166,10.8221,1.03605e-08,4.91726,0.00967307,0.00118889,0.0582638
339,8.24095,10.1708,10.5002,1.0318e-08,4.87908,0.00874771,0.000961213,0.0513411
340,8.33598,10.2912,9.83218,1.05112e-08,4.63264,0.0115851,0.00108924,0.0721785
341,8.54809,10.7996,10.4973,1.04438e-08,3.84172,0.00220862,0.00226457,0.0545686
342,8.52571,10.6366,9.67009,1.04206e-08,4.63437,0.00312492,0.00175838,0.0685335
343,8.22546,10.2343,9.87927,1.03853e-08,4.21456,0.0079251,0.000562201,0.0824287
344,8.21631,10.1499,10.3381,1.03695e-08,4.60407,0.0131776,0.000709756,0.103247
345,8.29706,10.2666,9.51672,1.07202e-08,4.4524,0.0123002,0.000158014,0.08132
346,8.20396,10.1554,9.74522,1.03134e-08,4.53677,0.00929539,0.000941418,0.0974206
347,8.42538,10.6187,8.20831,1.04993e-08,4.0609,0.000994286,0.000702326,0.102593
348,8.34858,10.3526,10.2765,1.06759e-08,4.37943,0.0124836,0.00038707,0.0848643
349,8.25051,10.2144,8.87727,1.04426e-08,4.88438,0.00383937,0.000468446,0.15797
350,8.25241,10.1822,10.2592,1.02358e-08,5.15011,0.00467743,0.00150665,0.0719545
351,8.23857,10.0786,10.1426,1.04432e-08,4.97732,0.0173089,0.000724479,0.0898105
352,8.50239,10.7031,10.3907,1.05735e-08,3.94255,0.00434536,0.00172893,0.0633232
353,8.57841,10.8037,10.4308,1.06091e-08,4.07041,0.000884833,0.00070902,0.0445076
354,8.30631,10.2832,9.46119,1.07544e-08,4.39363,0.012755,0.00010779,0.0820935
355,8.14936,10.0136,10.4148,1.01989e-08,5.26206,0.00602912,0.000907714,0.073504
356,8.43473,10.5345,9.59647,1.04689e-08,4.64338,0.0010134,0.000708328,0.0607468
357,8.58709,10.7102,9.57774,1.03813e-08,4.66892,0.00306892,0.00350453,0.0760345
358,8.30642,10.3699,9.56008,1.01919e-08,4.26292,0.00536322,0.000451998,0.0807383
359,8.54341,10.6395,9.8695,1.0539e-08,4.62303,0.0038867,0.00276093,0.059379
360,8.59724,10.7304,9.56466,1.03789e-08,4.6512,0.0026193,0.00359085,0.0758831
361,8.16866,10.043,10.1624,1.0234e-08,5.26667,0.0052211,0.000834917,0.0833053
362,8.16408,10.0521,11.2666,1.04353e-08,4.94493,0.0108458,0.00170992,0.0714244
363,8.52187,10.7599,10.0696,1.06011e-08,3.86772,0.00134304,0.000844028,0.0595594
364,8.49686,10.5752,9.85439,1.05446e-08,4.59395,0.00530295,0.00273641,0.0608981
365,8.49008,10.5604,9.89163,1.05508e-08,4.65825,0.00501317,0.00286936,0.063782
366,8.20879,10.1685,9.80056,1.02617e-08,4.88122,0.00411168,0.000902624,0.0818262
367,8.51785,10.7344,10.2408,1.06036e-08,4.09235,0.000697271,0.000769641,0.0446814
368,8.19952,10.1567,10.9255,1.04759e-08,4.61137,0.00915028,0.00121923,0.0740794
369,8.37634,10.4633,9.68867,1.02955e-08,4.32421,0.00610152,0.00287317,0.0851108
370,8.2555,10.1635,9.38388,1.07869e-08,4.73997,0.0129133,4.52294e-06,0.0803534
371,8.21156,10.1735,9.84394,1.02658e-08,4.86872,0.00431937,0.000919355,0.0805927
372,8.47561,10.6954,10.0909,1.05637e-08,3.96379,0.00124906,0.000939387,0.0534719
373,8.58316,10.7349,9.83599,1.03787e-08,4.49367,0.0018869,0.00352653,0.0603542
374,8.50797,10.7209,10.1688,1.0552e-08,3.98389,0.00152384,0.00052436,0.0520655
375,8.55046,10.6858,9.48916,1.03342e-08,4.50105,0.00427244,0.00287846,0.0775531
376,8.2475,10.1653,9.46766,1.0692e-08,4.76341,0.0113483,0.000171121,0.080397
377,8.35906,10.4322,9.56279,1.02016e-08,4.22122,0.00641313,0.00137982,0.0835435
378,8.54012,10.7478,9.11558,1.03291e-08,4.26172,0.000370375,0.00429567,0.0797898
379,8.48421,10.6413,10.0295,1.05281e-08,4.36067,0.00186881,0.00255007,0.0553881
380,8.29313,10.3604,9.7215,1.02432e-08,4.19314,0.00609188,0.000496986,0.0785351
381,8.53984,10.7793,10.2109,1.05498e-08,3.82749,0.0016689,4.37596e-05,0.0533574
382,8.48407,10.5795,9.51228,1.03193e-08,4.78631,0.00194704,0.00279294,0.0767262
383,8.27653,10.2203,11.0542,1.03914e-08,4.91815,0.00862236,0.0014095,0.0657779
384,8.42234,10.5883,9.5663,1.03905e-08,3.94994,0.00459583,0.00149436,0.081216
385,8.49781,10.5823,10.071,1.00641e-08,4.8856,2.96762e-05,0.000722919,0.0703159
386,8.55254,10.8054,10.3761,1.0374e-08,3.74126,0.00395387,0.00230662,0.0592325
387,8.1753,10.1406,9.64047,1.03138e-08,4.51413,0.00689396,0.000601239,0.0909158
388,8.2161,10.2144,10.4252,1.09511e-08,4.43617,0.00789397,0.00103725,0.063066
389,8.48876,10.69,8.70944,1.04053e-08,4.17182,0.000649671,0.00268709,0.0899976
390,8.60646,10.7853,9.38382,1.03239e-08,4.46874,0.00155575,0.00356288,0.0840854
391,8.41802,10.481,10.0592,1.01638e-08,4.69399,0.00389942,0.000624633,0.0762426
392,8.42547,10.6027,10.2767,1.0489e-08,3.70043,0.00799254,0.00161955,0.069058
393,8.42564,10.443,10.2496,1.05815e-08,4.96101,0.00569584,0.00275172,0.0523682
394,8.19946,10.0979,11.461,1.04693e-08,4.91211,0.0103778,0.00111947,0.0708318
395,8.23762,10.1887,9.99438,1.02499e-08,5.09118,0.0030379,0.00104682,0.0783737
396,8.21624,10.2148,10.4221,1.09471e-08,4.44071,0.00784639,0.00105659,0.06333
397,8.5703,10.6976,9.33119,1.04712e-08,4.58477,0.00281145,0.00154633,0.0625326
398,8.27791,10.2115,10.1852,1.00647e-08,4.604,0.01388,0.000964836,0.0804819
399,8.53984,10.779,10.2007,1.05477e-08,3.83154,0.00165679,8.33983e-05,0.0536038
400,8.52547,10.6765,9.87545,1.03858e-08,4.50531,0.00173918,0.00336461,0.0860674
401,8.70066,10.9587,10.2284,1.04006e-08,4.30124,0.00059574,0.00309801,0.0580278
402,8.44658,10.5084,9.57783,1.03889e-08,4.7731,0.00289566,0.00136056,0.0684239
403,8.57035,10.7645,9.74059,1.03524e-08,4.25696,0.0024571,0.00331289,0.0744342
404,8.47145,10.4557,10.2641,1.04718e-08,5.2187,0.00544181,0.002693,0.0503158
405,8.39807,10.4319,9.71057,1.02117e-08,4.87542,0.00174394,0.000499803,0.100077
406,8.25684,10.1667,9.40544,1.07905e-08,4.73274,0.0129384,0.000115377,0.0805191
407,8.28019,10.2343,10.2455,1.01239e-08,4.61166,0.012241,0.000835882,0.0743007
408,8.53622,10.7548,9.27496,1.03725e-08,4.15703,0.000989482,0.00451263,0.0763959
409,8.58416,10.7296,9.37877,1.03244e-08,4.69282,0.000481447,0.00293432,0.082216
410,8.17904,10.1097,11.4948,1.0503e-08,4.9739,0.00388822,0.00103342,0.0711752
411,8.28199,10.1876,9.5674,1.08746e-08,4.6914,0.015427,0.000151685,0.0525733
412,8.36903,10.4046,9.68414,1.0205e-08,4.81932,0.00203075,0.000676463,0.106603
413,8.415,10.5431,10.3873,1.03934e-08,4.29563,0.00352553,0.00350044,0.0767885
414,8.22806,10.1743,10.013,1.02443e-08,5.08323,0.00297329,0.000872919,0.0797259
415,8.692,10.9797,9.46903,1.04388e-08,4.11635,0.000517916,0.0038154,0.0833303
416,8.41203,10.504,10.5527,1.08396e-08,4.66021,0.00219299,0.00248365,0.0425605
417,8.26458,10.2442,9.86969,1.02348e-08,4.98572,0.00296591,0.00103044,0.0772971
418,8.58013,10.7341,9.45351,1.03447e-08,4.6145,0.00058833,0.00267507,0.0796141
419,8.38327,10.4373,9.64726,1.03458e-08,4.57723,0.0033811,0.000588859,0.0948832
420,8.42306,10.4752,11.1684,1.04939e-08,4.30602,0.0098561,0.000844427,0.082278
421,8.46375,10.4574,10.2719,1.0465e-08,5.13542,0.00540073,0.00276364,0.0522752
422,8.22352,10.2407,10.2187,1.09203e-08,4.33849,0.00775669,0.00100887,0.0686307
423,8.38606,10.4236,10.0743,1.04993e-08,4.96892,0.00138687,0.00112183,0.0756483
424,8.4054,10.466,9.36539,1.04641e-08,4.59003,0.00376845,0.00101496,0.132525
425,8.44943,10.4535,10.2842,1.0437e-08,5.09088,0.00503097,0.00276723,0.0538458
426,8.33101,10.5152,10.3153,1.00048e-08,3.91443,0.00150537,0.00257066,0.0770851
427,8.27063,10.1964,10.3074,1.00713e-08,4.6822,0.0133862,0.000823699,0.0778886
428,8.50536,10.7183,10.2569,1.05918e-08,3.91165,0.00227342,0.000891548,0.0549071
429,8.3335,10.5186,10.3077,1.00058e-08,3.91183,0.00154536,0.00259382,0.0769858
430,8.27029,10.2024,10.3231,1.00769e-08,4.66278,0.0132111,0.0009725,0.0777247
431,8.50874,10.6525,9.85909,1.04523e-08,4.50154,0.0017586,0.00290008,0.0722646
432,8.26742,10.1919,10.3403,1.00616e-08,4.68408,0.0135282,0.000914069,0.0778305
433,8.55603,10.7301,9.50083,1.03258e-08,4.49041,6.99764e-05,0.00281203,0.0860944
434,8.48226,10.6989,9.29472,1.04042e-08,3.93852,0.00213221,0.000538259,0.090108
435,8.52948,10.7623,10.1739,1.05455e-08,3.82497,0.00221339,0.000181823,0.055669
436,8.29136,10.3189,9.96406,1.04857e-08,4.89644,0.00137665,0.00285385,0.0587679
437,8.15508,10.0922,9.82497,1.01995e-08,5.0604,0.00219333,0.000889929,0.0802349
438,8.28226,10.1894,9.5714,1.08699e-08,4.68718,0.0153519,0.000164897,0.0527054
439,8.55729,10.7268,10.1295,1.01588e-08,4.19552,0.00278219,0.000764206,0.0620032
440,8.20923,10.1041,10.8077,1.06061e-08,5.16503,0.00723649,0.00145875,0.0826462
441,8.1399,10.0636,9.85248,1.01963e-08,5.1099,0.00223743,0.000783148,0.0799386
442,8.2096,10.1045,10.8154,1.06029e-08,5.16376,0.00727891,0.00147142,0.0824531
443,8.42379,10.6361,10.045,1.06298e-08,3.84919,0.00176798,0.00215468,0.0756875
444,8.21529,10.234,10.2836,1.09521e-08,4.30941,0.00793621,0.00102858,0.0673965
445,8.41559,10.4433,9.12665,1.03073e-08,4.6075,0.00734081,0.00158599,0.0970059
446,8.21633,10.1187,10.5175,1.05548e-08,5.0905,0.0086178,0.00158033,0.0954113
447,8.5141,10.6726,10.0126,1.06026e-08,3.95339,0.00754468,0.00123009,0.0745998
448,8.34398,10.5224,10.427,1.04711e-08,3.45735,0.00826399,0.000591964,0.0700274
449,8.21465,10.1084,10.8594,1.06027e-08,5.21145,0.00668912,0.00149023,0.0831856
450,8.34787,10.3199,10.2977,1.00762e-08,4.79039,0.00994533,0.00111227,0.0675285
451,8.43005,10.5945,9.94808,1.04376e-08,4.19755,0.00169492,0.000316054,0.0623586
452,8.18524,10.1438,11.4689,1.03518e-08,4.97834,0.00189089,0.000858157,0.0801322
453,8.42361,10.6357,10.0455,1.06293e-08,3.84933,0.00178235,0.00215437,0.0756533
454,8.17692,10.1368,11.4281,1.03503e-08,4.9,0.00296082,0.000829388,0.0838651
455,8.38557,10.5881,9.44577,1.05477e-08,3.63129,0.00354438,0.000527586,0.0835503
456,8.27993,10.2814,10.0335,1.01071e-08,4.86751,0.00324265,0.000959794,0.0956598
457,8.19775,10.2011,11.1656,1.03741e-08,4.6839,0.00281372,0.0008269,0.0851472
458,8.2618,10.262,9.90465,1.03287e-08,4.73315,0.00396634,0.000928747,0.0781994
459,8.36474,10.4016,9.82609,1.04184e-08,4.64545,0.00473443,0.0016066,0.0757722
460,8.44202,10.6278,10.3488,1.05076e-08,3.91049,0.00422613,0.000564177,0.0587123
461,8.52529,10.6917,10.0918,1.02666e-08,4.24686,0.00247295,0.000999088,0.0577037
462,8.31584,10.3067,10.7565,1.02339e-08,4.93656,0.00469338,0.00149677,0.0714755
463,8.19014,10.1172,10.5379,1.06017e-08,5.03421,0.00577493,0.00124094,0.0831897
464,8.37629,10.5031,10.6318,1.04663e-08,4.2216,0.0024906,0.000479702,0.0692813
465,8.30074,10.3333,9.2178,1.04425e-08,4.4863,0.00488971,0.000993427,0.132009
466,8.33462,10.3676,10.242,1.04911e-08,4.69926,0.00470609,0.00227092,0.0849021
467,8.26968,10.187,10.4717,1.00774e-08,4.73459,0.0139173,0.00115121,0.0749413
468,8.60009,10.7896,10.0089,1.0402e-08,4.42262,0.00098682,0.00222496,0.0807495
469,8.34223,10.4935,9.36457,1.03305e-08,4.07026,0.00135161,0.000449802,0.114788
470,8.24229,10.1249,11.2318,1.0753e-08,5.249,0.00833536,0.00175171,0.0843864
471,8.51836,10.5809,10.0477,1.03866e-08,4.89993,0.00379761,0.00239696,0.0708549
472,8.60835,10.8671,9.8707,1.05424e-08,3.92106,0.000412622,1.62562e-05,0.0514688
473,8.27864,10.2812,9.04407,1.03664e-08,5.12768,0.000153905,0.00348679,0.0663398
474,8.14064,10.0663,9.84762,1.02012e-08,5.10314,0.00221826,0.000803077,0.0807169
475,8.52239,10.6843,10.1055,1.02772e-08,4.23145,0.00340535,0.00115746,0.0582202
476,8.39283,10.4823,11.1397,1.04493e-08,4.52419,0.00286926,0.000880947,0.0789159
477,8.27483,10.1255,9.65654,1.03847e-08,5.10747,0.015641,0.000273213,0.0811181
478,8.52683,10.5856,9.90423,1.03715e-08,4.92479,0.00397115,0.00229631,0.0727578
479,8.6016,10.9166,8.95654,1.02437e-08,3.71538,0.000347571,0.00235254,0.063334
480,8.30683,10.3744,11.7334,1.05063e-08,4.598,0.00192036,0.00254427,0.0612999
481,8.43717,10.4169,10.4773,1.04365e-08,4.96733,0.0074527,0.00196672,0.0587677
482,8.54993,10.716,10.015,1.02658e-08,4.3366,0.00190392,0.00103875,0.0549126
483,8.27456,10.2125,10.5679,1.00151e-08,4.70275,0.0113098,0.00102035,0.0738164
484,8.49146,10.7168,10.5163,1.04963e-08,3.94006,0.000864573,0.000864844,0.0736091
485,8.65688,10.8416,9.57413,1.02759e-08,4.50236,0.00162604,0.00281379,0.0717257
486,8.17275,10.144,9.72554,1.02335e-08,4.54841,0.00631014,0.00105742,0.113409
487,8.41245,10.3969,10.449,1.047e-08,4.89391,0.00773074,0.00180851,0.0639108
488,8.36608,10.4671,11.3001,1.01687e-08,4.45689,0.00189685,9.88265e-05,0.0977776
489,8.53294,10.5913,9.87673,1.03688e-08,4.94805,0.00385602,0.00231373,0.0726755
490,8.19759,10.2064,10.9573,1.03569e-08,4.67452,0.00284427,0.000989166,0.0922268
491,8.534,10.7051,10.1294,1.06267e-08,4.39788,0.00116117,0.000842562,0.0446425
492,8.51551,10.739,9.55501,1.03765e-08,4.00347,0.00175398,0.00194796,0.0805422
493,8.14563,10.0718,9.87443,1.01943e-08,5.08824,0.00255666,0.000811164,0.08046
494,8.407,10.4106,10.5904,1.04965e-08,4.66939,0.00869592,0.00172949,0.0607047
495,8.26586,10.1591,9.84805,1.04166e-08,4.89171,0.014739,0.000432831,0.0769389
496,8.31461,10.3404,9.46925,1.02995e-08,4.6602,0.00333292,0.00012563,0.130862
497,8.45567,10.6296,9.34975,1.04545e-08,4.31124,0.000238273,0.00140132,0.077999
498,8.39882,10.5168,9.60464,1.06518e-08,4.2309,0.00395214,0.000843015,0.0590466
499,8.19535,10.2141,10.9936,1.0355e-08,4.59284,0.00253059,0.00110091,0.0979394
500,8.67492,10.8696,9.58377,1.0286e-08,4.44829,0.00150359,0.0027736,0.0739351
501,8.29846,10.3257,9.59893,1.03858e-08,4.51143,0.00394871,0.000513155,0.076789
502,8.22609,10.2068,10.4483,1.05999e-08,4.48604,0.00941554,0.00106916,0.0696406
503,8.35799,10.4529,10.842,1.04848e-08,4.52779,0.00263139,0.00391735,0.0777815
504,8.43225,10.5833,10.1538,1.06783e-08,4.33343,0.00163211,0.00207343,0.0607597
505,8.4928,10.5563,11.855,1.05812e-08,4.84363,0.00386925,0.00254247,0.0483948
506,8.39436,10.4039,10.1804,1.03855e-08,4.71928,0.00634125,0.00123615,0.0834675
507,8.43949,10.4851,10.5101,1.07489e-08,4.4114,0.00954047,0.00139074,0.0827046
508,8.35824,10.3634,10.1293,1.04459e-08,4.61359,0.00794958,0.00114423,0.0776434
509,8.20299,10.2246,10.9711,1.03539e-08,4.59054,0.00251424,0.00112755,0.0975571
510,8.35432,10.4138,10.2573,1.01275e-08,4.26652,0.008909,0.00170858,0.0732618
511,8.36701,10.3524,9.57692,1.01091e-08,4.88632,0.00771485,0.00192822,0.077991
512,8.38715,10.5151,9.33425,1.04928e-08,4.11387,0.00413499,0.000406761,0.0770765
513,8.62412,10.7837,10.3779,1.02804e-08,4.4776,0.00158768,0.00126109,0.0408741
514,8.5893,10.8887,8.94705,1.02489e-08,3.74179,0.00128808,0.00228183,0.0647384
515,8.36825,10.6266,10.1336,1.09914e-08,3.49337,0.000398153,0.000384292,0.0687715
516,8.29346,10.2696,10.1616,1.0094e-08,5.0018,0.00225687,0.000559141,0.0900633
517,8.54865,10.7501,9.99539,1.04481e-08,4.06086,0.00236157,0.000195837,0.0554656
518,8.54802,10.7091,9.44422,1.02927e-08,4.57755,1.75337e-05,0.00323993,0.091394
519,8.26164,10.2394,9.40521,1.05052e-08,4.52082,0.00993568,0.000480647,0.0716573
520,8.53111,10.7348,10.0308,1.06728e-08,4.10581,0.000962941,0.00161124,0.0733702
521,8.11134,10.026,9.83225,1.01679e-08,5.1391,0.00203494,0.000752576,0.0800454
522,8.57453,10.8082,9.75018,1.05525e-08,4.0042,0.00138895,2.52474e-05,0.0546931
523,8.57656,10.8641,9.00603,1.02454e-08,3.79519,0.00135044,0.00231537,0.0664529
524,8.39316,10.4021,10.1763,1.03853e-08,4.71817,0.00641554,0.00123879,0.0835747
525,8.26585,10.1589,9.84321,1.04259e-08,4.88923,0.0147702,0.000427579,0.0764328
526,8.19695,10.203,11.0667,1.02072e-08,4.70482,0.00182182,0.00109561,0.0851794
527,8.3071,10.3564,10.4171,1.03542e-08,4.2827,0.00751986,0.000799427,0.0720641
528,8.26026,10.1459,9.85483,1.04212e-08,4.91719,0.0148915,0.000392519,0.0766381
529,8.163,10.117,9.43365,1.06519e-08,4.45555,0.0104266,0.00030448,0.107899
530,8.41271,10.4248,10.1867,1.03776e-08,4.75801,0.00573449,0.00129939,0.0822546
531,8.44793,10.4716,10.3162,1.03035e-08,4.76288,0.00573653,0.00203104,0.0670716
532,8.2467,10.1828,10.0535,1.0177e-08,4.73549,0.00949892,0.000714135,0.101477
533,8.39068,10.3938,10.4001,1.04779e-08,4.70606,0.00775571,0.00120224,0.0740938
534,8.39454,10.5403,10.3643,1.00941e-08,4.18557,0.00191717,0.00259148,0.0724754
535,8.28499,10.2328,10.7688,1.02805e-08,4.64199,0.0125935,0.000962127,0.0641942
536,8.31237,10.4107,9.69742,1.05601e-08,3.83661,0.00885006,0.000224783,0.0878191
537,8.12179,10.0348,9.95236,1.01943e-08,5.18179,0.00297213,0.000585473,0.0714703
538,8.35238,10.3065,9.65056,1.03419e-08,4.86838,0.0109726,0.00131854,0.0989312
539,8.41983,10.4119,10.5917,1.00844e-08,5.11238,0.00595561,0.00225756,0.0551617
540,8.38049,10.4187,9.63995,1.03403e-08,4.68961,0.0054162,0.00187258,0.0984397
541,8.56125,10.8368,9.02091,1.02416e-08,3.84971,0.00131644,0.00225232,0.0670309
542,8.14015,10.0514,9.94095,1.03463e-08,4.97695,0.00574563,0.000901244,0.0772162
543,8.49759,10.6914,9.6741,1.04391e-08,4.0889,0.0025106,0.00279538,0.0778104
544,8.27472,10.2137,10.5702,1.00221e-08,4.68696,0.0114509,0.00102732,0.0735413
545,8.26731,10.2681,9.97204,1.02243e-08,4.91247,0.00102698,0.00146315,0.0956191
546,8.25194,10.2292,9.6334,1.03572e-08,4.80522,0.00612794,0.00131869,0.0951275
547,8.48937,10.6971,9.97239,1.05206e-08,3.92718,0.00305811,0.000357853,0.0693114
548,8.16421,10.1009,9.86661,1.03508e-08,4.90633,0.00534643,0.000871493,0.0776082
549,8.33535,10.4223,11.2578,1.02145e-08,4.3433,0.00402824,0.000176398,0.0997995
550,8.42073,10.4165,10.5905,1.00856e-08,5.08295,0.00603423,0.0022181,0.0556419
551,8.16534,10.111,10.5249,1.08742e-08,4.63912,0.00948879,0.000856567,0.0861956
552,8.27578,10.1963,9.31488,1.03424e-08,4.85273,0.0123027,0.00135392,0.0848584
553,8.42172,10.5388,10.3733,1.04203e-08,4.54447,0.00175484,0.00369017,0.0823464
554,8.44794,10.5189,9.21668,1.02007e-08,4.83385,6.40861e-05,0.00136613,0.120131
555,8.27498,10.2178,10.5552,1.0025e-08,4.72465,0.0107482,0.00115716,0.0759561
556,8.59667,10.8937,8.72946,1.0153e-08,3.8093,0.000896712,0.00240616,0.067252
557,8.35907,10.4447,10.4209,1.00736e-08,4.34553,0.00453748,0.00216589,0.0735082
558,8.36066,10.3953,9.87877,1.03684e-08,4.49903,0.0079783,0.00163627,0.10778
559,8.23252,10.1845,10.9734,1.06575e-08,4.76504,0.00728646,0.00098962,0.0754179
560,8.3144,10.314,10.4885,1.08587e-08,4.35862,0.0111037,0.00112149,0.092824
561,8.3545,10.5511,10.0587,1.09693e-08,3.70035,0.00320354,0.000392669,0.0650701
562,8.42822,10.6086,10.67,1.02229e-08,3.9871,0.00333536,0.00120219,0.0942246
563,8.47532,10.6109,9.15681,1.03413e-08,4.30515,0.00350564,0.00225241,0.0936991
564,8.36168,10.373,11.0079,1.01457e-08,4.93111,0.0045886,0.00212614,0.0582752
565,8.33938,10.3766,10.4318,1.03039e-08,4.41814,0.00893895,0.00246835,0.0895752
566,8.3239,10.2701,9.39833,1.03962e-08,4.92322,0.00807251,0.000989933,0.0892893
567,8.27998,10.1933,10.5206,1.06248e-08,5.33551,0.00607865,0.00112482,0.0422724
